inning,half,score_diff,outs,base_state,wp
7,bottom,0,0,0,0.5
7,bottom,0,0,1,0.505
7,bottom,0,0,2,0.505
7,bottom,0,0,3,0.51
7,bottom,0,0,4,0.505
7,bottom,0,0,5,0.51
7,bottom,0,0,6,0.51
7,bottom,0,0,7,0.515
7,bottom,0,1,0,0.4875
7,bottom,0,1,1,0.4925
7,bottom,0,1,2,0.4925
7,bottom,0,1,3,0.4975
7,bottom,0,1,4,0.4925
7,bottom,0,1,5,0.4975
7,bottom,0,1,6,0.4975
7,bottom,0,1,7,0.5025
7,bottom,0,2,0,0.475
7,bottom,0,2,1,0.48
7,bottom,0,2,2,0.48
7,bottom,0,2,3,0.485
7,bottom,0,2,4,0.48
7,bottom,0,2,5,0.485
7,bottom,0,2,6,0.485
7,bottom,0,2,7,0.49
7,bottom,1,0,0,0.5922
7,bottom,1,0,1,0.597
7,bottom,1,0,2,0.597
7,bottom,1,0,3,0.6018
7,bottom,1,0,4,0.597
7,bottom,1,0,5,0.6018
7,bottom,1,0,6,0.6018
7,bottom,1,0,7,0.6066
7,bottom,1,1,0,0.5801
7,bottom,1,1,1,0.5849
7,bottom,1,1,2,0.5849
7,bottom,1,1,3,0.5898
7,bottom,1,1,4,0.5849
7,bottom,1,1,5,0.5898
7,bottom,1,1,6,0.5898
7,bottom,1,1,7,0.5946
7,bottom,1,2,0,0.5678
7,bottom,1,2,1,0.5727
7,bottom,1,2,2,0.5727
7,bottom,1,2,3,0.5776
7,bottom,1,2,4,0.5727
7,bottom,1,2,5,0.5776
7,bottom,1,2,6,0.5776
7,bottom,1,2,7,0.5825
7,bottom,2,0,0,0.673
7,bottom,2,0,1,0.6774
7,bottom,2,0,2,0.6774
7,bottom,2,0,3,0.6818
7,bottom,2,0,4,0.6774
7,bottom,2,0,5,0.6818
7,bottom,2,0,6,0.6818
7,bottom,2,0,7,0.6861
7,bottom,2,1,0,0.662
7,bottom,2,1,1,0.6664
7,bottom,2,1,2,0.6664
7,bottom,2,1,3,0.6708
7,bottom,2,1,4,0.6664
7,bottom,2,1,5,0.6708
7,bottom,2,1,6,0.6708
7,bottom,2,1,7,0.6752
7,bottom,2,2,0,0.6507
7,bottom,2,2,1,0.6552
7,bottom,2,2,2,0.6552
7,bottom,2,2,3,0.6597
7,bottom,2,2,4,0.6552
7,bottom,2,2,5,0.6597
7,bottom,2,2,6,0.6597
7,bottom,2,2,7,0.6642
7,bottom,3,0,0,0.7402
7,bottom,3,0,1,0.744
7,bottom,3,0,2,0.744
7,bottom,3,0,3,0.7478
7,bottom,3,0,4,0.744
7,bottom,3,0,5,0.7478
7,bottom,3,0,6,0.7478
7,bottom,3,0,7,0.7516
7,bottom,3,1,0,0.7305
7,bottom,3,1,1,0.7344
7,bottom,3,1,2,0.7344
7,bottom,3,1,3,0.7383
7,bottom,3,1,4,0.7344
7,bottom,3,1,5,0.7383
7,bottom,3,1,6,0.7383
7,bottom,3,1,7,0.7421
7,bottom,3,2,0,0.7205
7,bottom,3,2,1,0.7245
7,bottom,3,2,2,0.7245
7,bottom,3,2,3,0.7285
7,bottom,3,2,4,0.7245
7,bottom,3,2,5,0.7285
7,bottom,3,2,6,0.7285
7,bottom,3,2,7,0.7324
7,bottom,4,0,0,0.7938
7,bottom,4,0,1,0.7971
7,bottom,4,0,2,0.7971
7,bottom,4,0,3,0.8003
7,bottom,4,0,4,0.7971
7,bottom,4,0,5,0.8003
7,bottom,4,0,6,0.8003
7,bottom,4,0,7,0.8035
7,bottom,4,1,0,0.7855
7,bottom,4,1,1,0.7888
7,bottom,4,1,2,0.7888
7,bottom,4,1,3,0.7922
7,bottom,4,1,4,0.7888
7,bottom,4,1,5,0.7922
7,bottom,4,1,6,0.7922
7,bottom,4,1,7,0.7954
7,bottom,4,2,0,0.777
7,bottom,4,2,1,0.7804
7,bottom,4,2,2,0.7804
7,bottom,4,2,3,0.7838
7,bottom,4,2,4,0.7804
7,bottom,4,2,5,0.7838
7,bottom,4,2,6,0.7838
7,bottom,4,2,7,0.7872
7,bottom,5,0,0,0.8355
7,bottom,5,0,1,0.8382
7,bottom,5,0,2,0.8382
7,bottom,5,0,3,0.8409
7,bottom,5,0,4,0.8382
7,bottom,5,0,5,0.8409
7,bottom,5,0,6,0.8409
7,bottom,5,0,7,0.8436
7,bottom,5,1,0,0.8285
7,bottom,5,1,1,0.8313
7,bottom,5,1,2,0.8313
7,bottom,5,1,3,0.8341
7,bottom,5,1,4,0.8313
7,bottom,5,1,5,0.8341
7,bottom,5,1,6,0.8341
7,bottom,5,1,7,0.8369
7,bottom,5,2,0,0.8213
7,bottom,5,2,1,0.8242
7,bottom,5,2,2,0.8242
7,bottom,5,2,3,0.8271
7,bottom,5,2,4,0.8242
7,bottom,5,2,5,0.8271
7,bottom,5,2,6,0.8271
7,bottom,5,2,7,0.8299
7,bottom,6,0,0,0.8674
7,bottom,6,0,1,0.8697
7,bottom,6,0,2,0.8697
7,bottom,6,0,3,0.8719
7,bottom,6,0,4,0.8697
7,bottom,6,0,5,0.8719
7,bottom,6,0,6,0.8719
7,bottom,6,0,7,0.8741
7,bottom,6,1,0,0.8615
7,bottom,6,1,1,0.8639
7,bottom,6,1,2,0.8639
7,bottom,6,1,3,0.8662
7,bottom,6,1,4,0.8639
7,bottom,6,1,5,0.8662
7,bottom,6,1,6,0.8662
7,bottom,6,1,7,0.8685
7,bottom,6,2,0,0.8554
7,bottom,6,2,1,0.8579
7,bottom,6,2,2,0.8579
7,bottom,6,2,3,0.8603
7,bottom,6,2,4,0.8579
7,bottom,6,2,5,0.8603
7,bottom,6,2,6,0.8603
7,bottom,6,2,7,0.8627
7,bottom,7,0,0,0.8916
7,bottom,7,0,1,0.8935
7,bottom,7,0,2,0.8935
7,bottom,7,0,3,0.8954
7,bottom,7,0,4,0.8935
7,bottom,7,0,5,0.8954
7,bottom,7,0,6,0.8954
7,bottom,7,0,7,0.8972
7,bottom,7,1,0,0.8867
7,bottom,7,1,1,0.8886
7,bottom,7,1,2,0.8886
7,bottom,7,1,3,0.8906
7,bottom,7,1,4,0.8886
7,bottom,7,1,5,0.8906
7,bottom,7,1,6,0.8906
7,bottom,7,1,7,0.8925
7,bottom,7,2,0,0.8815
7,bottom,7,2,1,0.8836
7,bottom,7,2,2,0.8836
7,bottom,7,2,3,0.8856
7,bottom,7,2,4,0.8836
7,bottom,7,2,5,0.8856
7,bottom,7,2,6,0.8856
7,bottom,7,2,7,0.8877
7,bottom,8,0,0,0.9099
7,bottom,8,0,1,0.9115
7,bottom,8,0,2,0.9115
7,bottom,8,0,3,0.9131
7,bottom,8,0,4,0.9115
7,bottom,8,0,5,0.9131
7,bottom,8,0,6,0.9131
7,bottom,8,0,7,0.9147
7,bottom,8,1,0,0.9057
7,bottom,8,1,1,0.9074
7,bottom,8,1,2,0.9074
7,bottom,8,1,3,0.909
7,bottom,8,1,4,0.9074
7,bottom,8,1,5,0.909
7,bottom,8,1,6,0.909
7,bottom,8,1,7,0.9107
7,bottom,8,2,0,0.9013
7,bottom,8,2,1,0.9031
7,bottom,8,2,2,0.9031
7,bottom,8,2,3,0.9048
7,bottom,8,2,4,0.9031
7,bottom,8,2,5,0.9048
7,bottom,8,2,6,0.9048
7,bottom,8,2,7,0.9065
7,bottom,9,0,0,0.9236
7,bottom,9,0,1,0.925
7,bottom,9,0,2,0.925
7,bottom,9,0,3,0.9264
7,bottom,9,0,4,0.925
7,bottom,9,0,5,0.9264
7,bottom,9,0,6,0.9264
7,bottom,9,0,7,0.9278
7,bottom,9,1,0,0.92
7,bottom,9,1,1,0.9215
7,bottom,9,1,2,0.9215
7,bottom,9,1,3,0.9229
7,bottom,9,1,4,0.9215
7,bottom,9,1,5,0.9229
7,bottom,9,1,6,0.9229
7,bottom,9,1,7,0.9244
7,bottom,9,2,0,0.9163
7,bottom,9,2,1,0.9178
7,bottom,9,2,2,0.9178
7,bottom,9,2,3,0.9193
7,bottom,9,2,4,0.9178
7,bottom,9,2,5,0.9193
7,bottom,9,2,6,0.9193
7,bottom,9,2,7,0.9208
7,bottom,10,0,0,0.934
7,bottom,10,0,1,0.9352
7,bottom,10,0,2,0.9352
7,bottom,10,0,3,0.9364
7,bottom,10,0,4,0.9352
7,bottom,10,0,5,0.9364
7,bottom,10,0,6,0.9364
7,bottom,10,0,7,0.9376
7,bottom,10,1,0,0.9309
7,bottom,10,1,1,0.9321
7,bottom,10,1,2,0.9321
7,bottom,10,1,3,0.9334
7,bottom,10,1,4,0.9321
7,bottom,10,1,5,0.9334
7,bottom,10,1,6,0.9334
7,bottom,10,1,7,0.9346
7,bottom,10,2,0,0.9276
7,bottom,10,2,1,0.9289
7,bottom,10,2,2,0.9289
7,bottom,10,2,3,0.9302
7,bottom,10,2,4,0.9289
7,bottom,10,2,5,0.9302
7,bottom,10,2,6,0.9302
7,bottom,10,2,7,0.9315
8,top,-10,0,0,0.0061
8,top,-10,0,1,0.0062
8,top,-10,0,2,0.0062
8,top,-10,0,3,0.0063
8,top,-10,0,4,0.0062
8,top,-10,0,5,0.0063
8,top,-10,0,6,0.0063
8,top,-10,0,7,0.0064
8,top,-10,1,0,0.0058
8,top,-10,1,1,0.0059
8,top,-10,1,2,0.0059
8,top,-10,1,3,0.006
8,top,-10,1,4,0.0059
8,top,-10,1,5,0.006
8,top,-10,1,6,0.006
8,top,-10,1,7,0.0061
8,top,-10,2,0,0.0055
8,top,-10,2,1,0.0056
8,top,-10,2,2,0.0056
8,top,-10,2,3,0.0057
8,top,-10,2,4,0.0056
8,top,-10,2,5,0.0057
8,top,-10,2,6,0.0057
8,top,-10,2,7,0.0058
8,top,-9,0,0,0.0112
8,top,-9,0,1,0.0114
8,top,-9,0,2,0.0114
8,top,-9,0,3,0.0116
8,top,-9,0,4,0.0114
8,top,-9,0,5,0.0116
8,top,-9,0,6,0.0116
8,top,-9,0,7,0.0119
8,top,-9,1,0,0.0106
8,top,-9,1,1,0.0109
8,top,-9,1,2,0.0109
8,top,-9,1,3,0.0111
8,top,-9,1,4,0.0109
8,top,-9,1,5,0.0111
8,top,-9,1,6,0.0111
8,top,-9,1,7,0.0113
8,top,-9,2,0,0.0101
8,top,-9,2,1,0.0103
8,top,-9,2,2,0.0103
8,top,-9,2,3,0.0105
8,top,-9,2,4,0.0103
8,top,-9,2,5,0.0105
8,top,-9,2,6,0.0105
8,top,-9,2,7,0.0108
8,top,-8,0,0,0.0201
8,top,-8,0,1,0.0205
8,top,-8,0,2,0.0205
8,top,-8,0,3,0.0209
8,top,-8,0,4,0.0205
8,top,-8,0,5,0.0209
8,top,-8,0,6,0.0209
8,top,-8,0,7,0.0213
8,top,-8,1,0,0.0191
8,top,-8,1,1,0.0195
8,top,-8,1,2,0.0195
8,top,-8,1,3,0.0199
8,top,-8,1,4,0.0195
8,top,-8,1,5,0.0199
8,top,-8,1,6,0.0199
8,top,-8,1,7,0.0203
8,top,-8,2,0,0.0182
8,top,-8,2,1,0.0186
8,top,-8,2,2,0.0186
8,top,-8,2,3,0.0189
8,top,-8,2,4,0.0186
8,top,-8,2,5,0.0189
8,top,-8,2,6,0.0189
8,top,-8,2,7,0.0193
8,top,-7,0,0,0.035
8,top,-7,0,1,0.0356
8,top,-7,0,2,0.0356
8,top,-7,0,3,0.0363
8,top,-7,0,4,0.0356
8,top,-7,0,5,0.0363
8,top,-7,0,6,0.0363
8,top,-7,0,7,0.037
8,top,-7,1,0,0.0333
8,top,-7,1,1,0.034
8,top,-7,1,2,0.034
8,top,-7,1,3,0.0346
8,top,-7,1,4,0.034
8,top,-7,1,5,0.0346
8,top,-7,1,6,0.0346
8,top,-7,1,7,0.0353
8,top,-7,2,0,0.0317
8,top,-7,2,1,0.0324
8,top,-7,2,2,0.0324
8,top,-7,2,3,0.033
8,top,-7,2,4,0.0324
8,top,-7,2,5,0.033
8,top,-7,2,6,0.033
8,top,-7,2,7,0.0336
8,top,-6,0,0,0.0589
8,top,-6,0,1,0.06
8,top,-6,0,2,0.06
8,top,-6,0,3,0.0611
8,top,-6,0,4,0.06
8,top,-6,0,5,0.0611
8,top,-6,0,6,0.0611
8,top,-6,0,7,0.0623
8,top,-6,1,0,0.0561
8,top,-6,1,1,0.0572
8,top,-6,1,2,0.0572
8,top,-6,1,3,0.0583
8,top,-6,1,4,0.0572
8,top,-6,1,5,0.0583
8,top,-6,1,6,0.0583
8,top,-6,1,7,0.0594
8,top,-6,2,0,0.0536
8,top,-6,2,1,0.0546
8,top,-6,2,2,0.0546
8,top,-6,2,3,0.0556
8,top,-6,2,4,0.0546
8,top,-6,2,5,0.0556
8,top,-6,2,6,0.0556
8,top,-6,2,7,0.0567
8,top,-5,0,0,0.0953
8,top,-5,0,1,0.0971
8,top,-5,0,2,0.0971
8,top,-5,0,3,0.0989
8,top,-5,0,4,0.0971
8,top,-5,0,5,0.0989
8,top,-5,0,6,0.0989
8,top,-5,0,7,0.1007
8,top,-5,1,0,0.0911
8,top,-5,1,1,0.0928
8,top,-5,1,2,0.0928
8,top,-5,1,3,0.0945
8,top,-5,1,4,0.0928
8,top,-5,1,5,0.0945
8,top,-5,1,6,0.0945
8,top,-5,1,7,0.0962
8,top,-5,2,0,0.0871
8,top,-5,2,1,0.0887
8,top,-5,2,2,0.0887
8,top,-5,2,3,0.0903
8,top,-5,2,4,0.0887
8,top,-5,2,5,0.0903
8,top,-5,2,6,0.0903
8,top,-5,2,7,0.092
8,top,-4,0,0,0.1478
8,top,-4,0,1,0.1503
8,top,-4,0,2,0.1503
8,top,-4,0,3,0.1529
8,top,-4,0,4,0.1503
8,top,-4,0,5,0.1529
8,top,-4,0,6,0.1529
8,top,-4,0,7,0.1555
8,top,-4,1,0,0.1416
8,top,-4,1,1,0.1441
8,top,-4,1,2,0.1441
8,top,-4,1,3,0.1465
8,top,-4,1,4,0.1441
8,top,-4,1,5,0.1465
8,top,-4,1,6,0.1465
8,top,-4,1,7,0.1491
8,top,-4,2,0,0.1356
8,top,-4,2,1,0.138
8,top,-4,2,2,0.138
8,top,-4,2,3,0.1404
8,top,-4,2,4,0.138
8,top,-4,2,5,0.1404
8,top,-4,2,6,0.1404
8,top,-4,2,7,0.1428
8,top,-3,0,0,0.2179
8,top,-3,0,1,0.2213
8,top,-3,0,2,0.2213
8,top,-3,0,3,0.2248
8,top,-3,0,4,0.2213
8,top,-3,0,5,0.2248
8,top,-3,0,6,0.2248
8,top,-3,0,7,0.2283
8,top,-3,1,0,0.2095
8,top,-3,1,1,0.2128
8,top,-3,1,2,0.2128
8,top,-3,1,3,0.2162
8,top,-3,1,4,0.2128
8,top,-3,1,5,0.2162
8,top,-3,1,6,0.2162
8,top,-3,1,7,0.2196
8,top,-3,2,0,0.2013
8,top,-3,2,1,0.2046
8,top,-3,2,2,0.2046
8,top,-3,2,3,0.2078
8,top,-3,2,4,0.2046
8,top,-3,2,5,0.2078
8,top,-3,2,6,0.2078
8,top,-3,2,7,0.2112
8,top,-2,0,0,0.3041
8,top,-2,0,1,0.3083
8,top,-2,0,2,0.3083
8,top,-2,0,3,0.3126
8,top,-2,0,4,0.3083
8,top,-2,0,5,0.3126
8,top,-2,0,6,0.3126
8,top,-2,0,7,0.3169
8,top,-2,1,0,0.2936
8,top,-2,1,1,0.2978
8,top,-2,1,2,0.2978
8,top,-2,1,3,0.302
8,top,-2,1,4,0.2978
8,top,-2,1,5,0.302
8,top,-2,1,6,0.302
8,top,-2,1,7,0.3062
8,top,-2,2,0,0.2833
8,top,-2,2,1,0.2874
8,top,-2,2,2,0.2874
8,top,-2,2,3,0.2915
8,top,-2,2,4,0.2874
8,top,-2,2,5,0.2915
8,top,-2,2,6,0.2915
8,top,-2,2,7,0.2957
8,top,-1,0,0,0.4008
8,top,-1,0,1,0.4056
8,top,-1,0,2,0.4056
8,top,-1,0,3,0.4105
8,top,-1,0,4,0.4056
8,top,-1,0,5,0.4105
8,top,-1,0,6,0.4105
8,top,-1,0,7,0.4153
8,top,-1,1,0,0.3889
8,top,-1,1,1,0.3936
8,top,-1,1,2,0.3936
8,top,-1,1,3,0.3984
8,top,-1,1,4,0.3936
8,top,-1,1,5,0.3984
8,top,-1,1,6,0.3984
8,top,-1,1,7,0.4032
8,top,-1,2,0,0.3771
8,top,-1,2,1,0.3818
8,top,-1,2,2,0.3818
8,top,-1,2,3,0.3865
8,top,-1,2,4,0.3818
8,top,-1,2,5,0.3865
8,top,-1,2,6,0.3865
8,top,-1,2,7,0.3913
8,top,0,0,0,0.5
8,top,0,0,1,0.505
8,top,0,0,2,0.505
8,top,0,0,3,0.51
8,top,0,0,4,0.505
8,top,0,0,5,0.51
8,top,0,0,6,0.51
8,top,0,0,7,0.515
8,top,0,1,0,0.4875
8,top,0,1,1,0.4925
8,top,0,1,2,0.4925
8,top,0,1,3,0.4975
8,top,0,1,4,0.4925
8,top,0,1,5,0.4975
8,top,0,1,6,0.4975
8,top,0,1,7,0.5025
8,top,0,2,0,0.475
8,top,0,2,1,0.48
8,top,0,2,2,0.48
8,top,0,2,3,0.485
8,top,0,2,4,0.48
8,top,0,2,5,0.485
8,top,0,2,6,0.485
8,top,0,2,7,0.49
8,top,1,0,0,0.5934
8,top,1,0,1,0.5982
8,top,1,0,2,0.5982
8,top,1,0,3,0.603
8,top,1,0,4,0.5982
8,top,1,0,5,0.603
8,top,1,0,6,0.603
8,top,1,0,7,0.6078
8,top,1,1,0,0.5813
8,top,1,1,1,0.5861
8,top,1,1,2,0.5861
8,top,1,1,3,0.591
8,top,1,1,4,0.5861
8,top,1,1,5,0.591
8,top,1,1,6,0.591
8,top,1,1,7,0.5958
8,top,1,2,0,0.5691
8,top,1,2,1,0.574
8,top,1,2,2,0.574
8,top,1,2,3,0.5788
8,top,1,2,4,0.574
8,top,1,2,5,0.5788
8,top,1,2,6,0.5788
8,top,1,2,7,0.5837
8,top,2,0,0,0.6752
8,top,2,0,1,0.6796
8,top,2,0,2,0.6796
8,top,2,0,3,0.684
8,top,2,0,4,0.6796
8,top,2,0,5,0.684
8,top,2,0,6,0.684
8,top,2,0,7,0.6883
8,top,2,1,0,0.6642
8,top,2,1,1,0.6686
8,top,2,1,2,0.6686
8,top,2,1,3,0.673
8,top,2,1,4,0.6686
8,top,2,1,5,0.673
8,top,2,1,6,0.673
8,top,2,1,7,0.6774
8,top,2,2,0,0.6529
8,top,2,2,1,0.6575
8,top,2,2,2,0.6575
8,top,2,2,3,0.662
8,top,2,2,4,0.6575
8,top,2,2,5,0.662
8,top,2,2,6,0.662
8,top,2,2,7,0.6664
8,top,3,0,0,0.7431
8,top,3,0,1,0.7469
8,top,3,0,2,0.7469
8,top,3,0,3,0.7506
8,top,3,0,4,0.7469
8,top,3,0,5,0.7506
8,top,3,0,6,0.7506
8,top,3,0,7,0.7544
8,top,3,1,0,0.7334
8,top,3,1,1,0.7373
8,top,3,1,2,0.7373
8,top,3,1,3,0.7412
8,top,3,1,4,0.7373
8,top,3,1,5,0.7412
8,top,3,1,6,0.7412
8,top,3,1,7,0.745
8,top,3,2,0,0.7235
8,top,3,2,1,0.7275
8,top,3,2,2,0.7275
8,top,3,2,3,0.7315
8,top,3,2,4,0.7275
8,top,3,2,5,0.7315
8,top,3,2,6,0.7315
8,top,3,2,7,0.7354
8,top,4,0,0,0.7971
8,top,4,0,1,0.8003
8,top,4,0,2,0.8003
8,top,4,0,3,0.8035
8,top,4,0,4,0.8003
8,top,4,0,5,0.8035
8,top,4,0,6,0.8035
8,top,4,0,7,0.8066
8,top,4,1,0,0.7888
8,top,4,1,1,0.7922
8,top,4,1,2,0.7922
8,top,4,1,3,0.7954
8,top,4,1,4,0.7922
8,top,4,1,5,0.7954
8,top,4,1,6,0.7954
8,top,4,1,7,0.7987
8,top,4,2,0,0.7804
8,top,4,2,1,0.7838
8,top,4,2,2,0.7838
8,top,4,2,3,0.7872
8,top,4,2,4,0.7838
8,top,4,2,5,0.7872
8,top,4,2,6,0.7872
8,top,4,2,7,0.7905
8,top,5,0,0,0.8389
8,top,5,0,1,0.8416
8,top,5,0,2,0.8416
8,top,5,0,3,0.8442
8,top,5,0,4,0.8416
8,top,5,0,5,0.8442
8,top,5,0,6,0.8442
8,top,5,0,7,0.8468
8,top,5,1,0,0.832
8,top,5,1,1,0.8348
8,top,5,1,2,0.8348
8,top,5,1,3,0.8375
8,top,5,1,4,0.8348
8,top,5,1,5,0.8375
8,top,5,1,6,0.8375
8,top,5,1,7,0.8402
8,top,5,2,0,0.8249
8,top,5,2,1,0.8278
8,top,5,2,2,0.8278
8,top,5,2,3,0.8306
8,top,5,2,4,0.8278
8,top,5,2,5,0.8306
8,top,5,2,6,0.8306
8,top,5,2,7,0.8334
8,top,6,0,0,0.8708
8,top,6,0,1,0.873
8,top,6,0,2,0.873
8,top,6,0,3,0.8752
8,top,6,0,4,0.873
8,top,6,0,5,0.8752
8,top,6,0,6,0.8752
8,top,6,0,7,0.8774
8,top,6,1,0,0.8651
8,top,6,1,1,0.8674
8,top,6,1,2,0.8674
8,top,6,1,3,0.8697
8,top,6,1,4,0.8674
8,top,6,1,5,0.8697
8,top,6,1,6,0.8697
8,top,6,1,7,0.8719
8,top,6,2,0,0.8591
8,top,6,2,1,0.8615
8,top,6,2,2,0.8615
8,top,6,2,3,0.8639
8,top,6,2,4,0.8615
8,top,6,2,5,0.8639
8,top,6,2,6,0.8639
8,top,6,2,7,0.8662
8,top,7,0,0,0.8949
8,top,7,0,1,0.8968
8,top,7,0,2,0.8968
8,top,7,0,3,0.8986
8,top,7,0,4,0.8968
8,top,7,0,5,0.8986
8,top,7,0,6,0.8986
8,top,7,0,7,0.9004
8,top,7,1,0,0.8901
8,top,7,1,1,0.8921
8,top,7,1,2,0.8921
8,top,7,1,3,0.894
8,top,7,1,4,0.8921
8,top,7,1,5,0.894
8,top,7,1,6,0.894
8,top,7,1,7,0.8959
8,top,7,2,0,0.8851
8,top,7,2,1,0.8872
8,top,7,2,2,0.8872
8,top,7,2,3,0.8891
8,top,7,2,4,0.8872
8,top,7,2,5,0.8891
8,top,7,2,6,0.8891
8,top,7,2,7,0.8911
8,top,8,0,0,0.9131
8,top,8,0,1,0.9147
8,top,8,0,2,0.9147
8,top,8,0,3,0.9162
8,top,8,0,4,0.9147
8,top,8,0,5,0.9162
8,top,8,0,6,0.9162
8,top,8,0,7,0.9177
8,top,8,1,0,0.909
8,top,8,1,1,0.9107
8,top,8,1,2,0.9107
8,top,8,1,3,0.9123
8,top,8,1,4,0.9107
8,top,8,1,5,0.9123
8,top,8,1,6,0.9123
8,top,8,1,7,0.9139
8,top,8,2,0,0.9048
8,top,8,2,1,0.9065
8,top,8,2,2,0.9065
8,top,8,2,3,0.9082
8,top,8,2,4,0.9065
8,top,8,2,5,0.9082
8,top,8,2,6,0.9082
8,top,8,2,7,0.9099
8,top,9,0,0,0.9268
8,top,9,0,1,0.9281
8,top,9,0,2,0.9281
8,top,9,0,3,0.9294
8,top,9,0,4,0.9281
8,top,9,0,5,0.9294
8,top,9,0,6,0.9294
8,top,9,0,7,0.9307
8,top,9,1,0,0.9233
8,top,9,1,1,0.9247
8,top,9,1,2,0.9247
8,top,9,1,3,0.9261
8,top,9,1,4,0.9247
8,top,9,1,5,0.9261
8,top,9,1,6,0.9261
8,top,9,1,7,0.9274
8,top,9,2,0,0.9197
8,top,9,2,1,0.9211
8,top,9,2,2,0.9211
8,top,9,2,3,0.9226
8,top,9,2,4,0.9211
8,top,9,2,5,0.9226
8,top,9,2,6,0.9226
8,top,9,2,7,0.924
8,top,10,0,0,0.937
8,top,10,0,1,0.9382
8,top,10,0,2,0.9382
8,top,10,0,3,0.9393
8,top,10,0,4,0.9382
8,top,10,0,5,0.9393
8,top,10,0,6,0.9393
8,top,10,0,7,0.9405
8,top,10,1,0,0.934
8,top,10,1,1,0.9352
8,top,10,1,2,0.9352
8,top,10,1,3,0.9364
8,top,10,1,4,0.9352
8,top,10,1,5,0.9364
8,top,10,1,6,0.9364
8,top,10,1,7,0.9376
8,top,10,2,0,0.9309
8,top,10,2,1,0.9321
8,top,10,2,2,0.9321
8,top,10,2,3,0.9334
8,top,10,2,4,0.9321
8,top,10,2,5,0.9334
8,top,10,2,6,0.9334
8,top,10,2,7,0.9346
8,bottom,-10,0,0,0.0061
8,bottom,-10,0,1,0.0062
8,bottom,-10,0,2,0.0062
8,bottom,-10,0,3,0.0063
8,bottom,-10,0,4,0.0062
8,bottom,-10,0,5,0.0063
8,bottom,-10,0,6,0.0063
8,bottom,-10,0,7,0.0064
8,bottom,-10,1,0,0.0058
8,bottom,-10,1,1,0.0059
8,bottom,-10,1,2,0.0059
8,bottom,-10,1,3,0.006
8,bottom,-10,1,4,0.0059
8,bottom,-10,1,5,0.006
8,bottom,-10,1,6,0.006
8,bottom,-10,1,7,0.0061
8,bottom,-10,2,0,0.0055
8,bottom,-10,2,1,0.0056
8,bottom,-10,2,2,0.0056
8,bottom,-10,2,3,0.0057
8,bottom,-10,2,4,0.0056
8,bottom,-10,2,5,0.0057
8,bottom,-10,2,6,0.0057
8,bottom,-10,2,7,0.0058
8,bottom,-9,0,0,0.0112
8,bottom,-9,0,1,0.0114
8,bottom,-9,0,2,0.0114
8,bottom,-9,0,3,0.0116
8,bottom,-9,0,4,0.0114
8,bottom,-9,0,5,0.0116
8,bottom,-9,0,6,0.0116
8,bottom,-9,0,7,0.0119
8,bottom,-9,1,0,0.0106
8,bottom,-9,1,1,0.0109
8,bottom,-9,1,2,0.0109
8,bottom,-9,1,3,0.0111
8,bottom,-9,1,4,0.0109
8,bottom,-9,1,5,0.0111
8,bottom,-9,1,6,0.0111
8,bottom,-9,1,7,0.0113
8,bottom,-9,2,0,0.0101
8,bottom,-9,2,1,0.0103
8,bottom,-9,2,2,0.0103
8,bottom,-9,2,3,0.0105
8,bottom,-9,2,4,0.0103
8,bottom,-9,2,5,0.0105
8,bottom,-9,2,6,0.0105
8,bottom,-9,2,7,0.0108
8,bottom,-8,0,0,0.0201
8,bottom,-8,0,1,0.0205
8,bottom,-8,0,2,0.0205
8,bottom,-8,0,3,0.0209
8,bottom,-8,0,4,0.0205
8,bottom,-8,0,5,0.0209
8,bottom,-8,0,6,0.0209
8,bottom,-8,0,7,0.0213
8,bottom,-8,1,0,0.0191
8,bottom,-8,1,1,0.0195
8,bottom,-8,1,2,0.0195
8,bottom,-8,1,3,0.0199
8,bottom,-8,1,4,0.0195
8,bottom,-8,1,5,0.0199
8,bottom,-8,1,6,0.0199
8,bottom,-8,1,7,0.0203
8,bottom,-8,2,0,0.0182
8,bottom,-8,2,1,0.0186
8,bottom,-8,2,2,0.0186
8,bottom,-8,2,3,0.0189
8,bottom,-8,2,4,0.0186
8,bottom,-8,2,5,0.0189
8,bottom,-8,2,6,0.0189
8,bottom,-8,2,7,0.0193
8,bottom,-7,0,0,0.035
8,bottom,-7,0,1,0.0356
8,bottom,-7,0,2,0.0356
8,bottom,-7,0,3,0.0363
8,bottom,-7,0,4,0.0356
8,bottom,-7,0,5,0.0363
8,bottom,-7,0,6,0.0363
8,bottom,-7,0,7,0.037
8,bottom,-7,1,0,0.0333
8,bottom,-7,1,1,0.034
8,bottom,-7,1,2,0.034
8,bottom,-7,1,3,0.0346
8,bottom,-7,1,4,0.034
8,bottom,-7,1,5,0.0346
8,bottom,-7,1,6,0.0346
8,bottom,-7,1,7,0.0353
8,bottom,-7,2,0,0.0317
8,bottom,-7,2,1,0.0324
8,bottom,-7,2,2,0.0324
8,bottom,-7,2,3,0.033
8,bottom,-7,2,4,0.0324
8,bottom,-7,2,5,0.033
8,bottom,-7,2,6,0.033
8,bottom,-7,2,7,0.0336
8,bottom,-6,0,0,0.0589
8,bottom,-6,0,1,0.06
8,bottom,-6,0,2,0.06
8,bottom,-6,0,3,0.0611
